tuple_id(String),src(String),flight(String),sched_dep_time(String),act_dep_time(String),sched_arr_time(String),act_arr_time(String)
1407,orbitz,aa-789-ord-den,1:05 p.m.,1:06 p.m.,2:35 p.m.,3:13 p.m.
1408,orbitz,aa-415-bos-ord,8:35adec 1,8:32adec 1,10:40adec 1,10:16adec 1
1409,orbitz,aa-85-jfk-sfo,3:05 p.m.,3:09 p.m.,6:30 p.m.,6:43 p.m.
1410,orbitz,aa-3979-cvg-ord,7:30adec 1,7:28adec 1,8:00adec 1,8:06adec 1
1411,orbitz,aa-1544-san-ord,11:25adec 1,11:20adec 1,5:25 p.m.,4:56 p.m.
1412,orbitz,aa-3786-iah-ord,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1413,orbitz,aa-271-mia-lax,11:35adec 1,11:33adec 1,2:25 p.m.,2:27 p.m.
1414,orbitz,aa-2525-dfw-mia,7:25adec 1,7:22adec 1,11:10adec 1,11:06adec 1
1415,orbitz,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1416,orbitz,ua-3099-phx-phl,11:55adec 1,11:43adec 1,6:17 p.m.,5:38 p.m.
1417,orbitz,aa-4198-ord-cle,10:40adec 1,10:35adec 1,12:55 p.m.,12:50 p.m.
1418,orbitz,aa-404-mia-mco,6:45adec 1,6:41adec 1,7:45adec 1,7:40adec 1
1419,orbitz,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1420,orbitz,aa-3809-phx-lax,6:00adec 1,5:56adec 1,6:40adec 1,6:19adec 1
1421,orbitz,aa-59-jfk-sfo,7:10adec 1,7:14adec 1,10:45adec 1,11:12adec 1
1422,orbitz,aa-222-lax-bos,7:10adec 1,7:05adec 1,3:30 p.m.,3:14 p.m.
1423,phl,aa-446-dfw-phl,unknown,unknown,3:50 p.m.,unknown
1424,phl,ua-3373-iad-phl,unknown,unknown,9:24 a.m.,unknown
1425,phl,aa-3804-phl-ord,2:35 p.m.,unknown,unknown,unknown
1426,phl,ua-664-ord-phl,unknown,unknown,4:31 p.m.,unknown
1427,co,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1428,co,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1429,co,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1430,co,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1431,co,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1432,co,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1433,co,co-1088-cle-iah,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1434,co,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1435,co,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1436,co,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1437,co,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1438,co,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1439,co,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1440,co,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1441,co,co-47-iah-lax,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1442,co,co-4888-iah-dal,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1443,co,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1444,co,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1445,co,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1446,ifly,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1447,ifly,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1448,ifly,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1449,ifly,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1450,ifly,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1451,ifly,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1452,ifly,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1453,ifly,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1454,ifly,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1455,ifly,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1456,ifly,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1457,ifly,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1458,ifly,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1459,ifly,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1460,ifly,ua-233-lax-jfk,4:25 p.m.,4:28 p.m. (estimated runway),12:29 a.m.,12:01 a.m. (estimated runway)
1461,ifly,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1462,ifly,aa-3823-lax-den,9:00 p.m.,9:06 p.m. (estimated runway),12:15 a.m.,11:49 p.m. (estimated runway)
1463,ifly,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1464,ifly,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1465,ifly,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m. (estimated)
1466,ifly,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1467,ifly,ua-3099-phx-phl,11:55 a.m.,11:43 a.m.,6:17 p.m.,5:38 p.m.
1468,ifly,ua-2314-atl-phl,2:55 p.m.,2:46 p.m.,5:00 p.m.,4:47 p.m.
1469,ifly,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1470,ifly,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1471,ifly,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1472,ifly,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1473,ifly,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1474,ifly,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:19 p.m. (estimated)
1475,ifly,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1476,ifly,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1477,ifly,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1478,ifly,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1479,ifly,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1480,ifly,co-1694-lax-iah,7:15 p.m.,7:15 p.m. (estimated),12:21 a.m.,12:21 a.m. (estimated)
1481,ifly,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1482,sfo,ua-397-jfk-sfo,unknown,unknown,11:55 a.m.,unknown
1483,sfo,aa-85-jfk-sfo,unknown,unknown,6:30 p.m.,unknown
1484,sfo,aa-431-mia-sfo,unknown,unknown,11:50 a.m.,unknown
1485,sfo,aa-59-jfk-sfo,unknown,unknown,10:45 a.m.,unknown
1486,sfo,ua-257-jfk-sfo,unknown,unknown,6:15 p.m.,unknown
1487,sfo,ua-414-lax-sfo,unknown,unknown,7:23 a.m.,unknown
1488,flytecomm,aa-3859-iah-ord,unknown,7:16 a.m.,unknown,9:22 a.m.
1489,flytecomm,co-1586-iah-mco,7:00 p.m.,unknown,10:15 p.m.,unknown
1490,flytecomm,aa-518-mia-jfk,unknown,6:54 a.m.,unknown,9:14 a.m.
1491,flytecomm,ua-397-jfk-sfo,unknown,8:48 a.m.,unknown,11:30 a.m.
1492,flytecomm,ua-3925-iad-orf,unknown,9:00 a.m.,unknown,9:29 a.m.
1493,flytecomm,aa-1733-ord-phx,unknown,7:59 p.m.,unknown,10:31 p.m.
1494,flytecomm,ua-2830-mco-clt,unknown,3:50 p.m.,unknown,5:14 p.m.
1495,flytecomm,co-58-den-iah,11:25 a.m.,unknown,2:50 p.m.,unknown
1496,flytecomm,aa-1544-san-ord,unknown,11:41 a.m.,unknown,4:54 p.m.
1497,flytecomm,ua-5487-sfo-mry,unknown,10:53 a.m.,unknown,11:11 a.m.
1498,flytecomm,aa-204-lax-mco,unknown,11:29 p.m.,unknown,12/2/11 6:35 a.m.
1499,flytecomm,ua-414-lax-sfo,unknown,6:10 a.m.,unknown,7:04 a.m.
1500,flytecomm,co-1614-lax-iah,12:30 a.m.,unknown,5:35 a.m.,unknown
1501,flytecomm,ua-2726-fll-phl,unknown,4:10 p.m.,unknown,6:25 p.m.
1502,flytecomm,co-52-iah-lax,7:35 a.m.,unknown,9:21 a.m.,unknown
1503,flytecomm,co-1090-bos-iah,9:45 a.m.,unknown,1:16 p.m.,unknown
1504,flytecomm,aa-616-dfw-dtw,unknown,10:11 a.m.,unknown,1:11 p.m.
1505,flytecomm,ua-3515-iad-msp,unknown,8:26 a.m.,unknown,9:56 a.m.
1506,flytecomm,aa-3468-cvg-mia,unknown,7:25 a.m.,unknown,9:29 a.m.
1507,flytecomm,aa-484-dfw-mia,unknown,4:29 p.m.,unknown,7:37 p.m.
1508,flytecomm,aa-1886-bos-mia,unknown,10:54 a.m.,unknown,1:36 p.m.
1509,flytecomm,co-62-iah-ewr,2:30 p.m.,unknown,7:03 p.m.,unknown
1510,flytecomm,co-1561-phx-iah,8:05 a.m.,unknown,11:35 a.m.,unknown
1511,flytecomm,ua-2314-atl-phl,unknown,3:04 p.m.,unknown,4:43 p.m.
1512,flytecomm,aa-446-dfw-phl,unknown,12:13 p.m.,unknown,4:08 p.m.
1513,flytecomm,co-1023-iah-den,11:40 a.m.,unknown,1:17 p.m.,unknown
1514,flytecomm,aa-466-iah-mia,unknown,6:09 a.m.,unknown,8:50 a.m.
1515,flytecomm,ua-3050-phx-clt,unknown,11:45 a.m.,unknown,5:00 p.m.
1516,flytecomm,co-89-iah-ewr,6:00 a.m.,unknown,10:20 a.m.,unknown
1517,flytecomm,co-1088-cle-iah,8:40 a.m.,unknown,10:54 a.m.,unknown
1518,flytecomm,aa-1664-mia-atl,unknown,10:19 a.m.,unknown,11:50 a.m.
1519,flytecomm,aa-1279-dfw-phx,unknown,2:03 p.m.,unknown,3:13 p.m.
1520,flytecomm,ua-854-sfo-iah,unknown,8:07 a.m.,unknown,1:23 p.m.
1521,flytecomm,ua-382-iad-lax,unknown,12:56 p.m.,unknown,3:09 p.m.
1522,flytecomm,aa-4344-ord-dtw,unknown,12:14 p.m.,unknown,1:55 p.m.
1523,flytecomm,ua-257-jfk-sfo,unknown,2:43 p.m.,unknown,5:22 p.m.
1524,flytecomm,ua-2945-phl-clt,unknown,12:07 p.m.,unknown,1:11 p.m.
1525,flytecomm,co-63-ewr-iah,5:25 p.m.,unknown,8:22 p.m.,unknown
1526,flytecomm,co-47-iah-lax,7:10 p.m.,unknown,8:56 p.m.,unknown
1527,flytecomm,aa-2050-ord-mia,unknown,11:06 a.m.,unknown,2:39 p.m.
1528,flytecomm,ua-248-phx-ord,unknown,1:43 p.m.,unknown,5:24 p.m.
1529,flytecomm,aa-4330-cvg-ord,3:35 p.m.,unknown,4:00 p.m.,unknown
1530,flytecomm,aa-1434-dfw-mco,unknown,7:22 a.m.,unknown,10:34 a.m.
1531,flytecomm,aa-1640-mia-mco,unknown,6:47 p.m.,unknown,7:25 p.m.
1532,flytecomm,aa-4307-ord-dtw,unknown,6:56 p.m.,unknown,8:38 p.m.
1533,flytecomm,aa-3-jfk-lax,unknown,12:12 p.m.,unknown,3:04 p.m.
1534,flytecomm,co-1694-lax-iah,7:15 p.m.,unknown,12/2/11 12:21 a.m.,unknown
1535,flytecomm,ua-843-lax-ord,unknown,2:04 p.m.,unknown,7:20 p.m.
1536,flytecomm,co-1193-ewr-mco,9:15 a.m.,unknown,12:18 p.m.,unknown
1537,flytecomm,aa-3842-msp-ord,unknown,6:57 a.m.,unknown,7:49 a.m.
1538,flytecomm,aa-643-mia-ord,unknown,7:31 a.m.,unknown,9:26 a.m.
1539,flytecomm,aa-1007-mia-phx,unknown,5:09 p.m.,unknown,7:43 p.m.
1540,flytecomm,aa-2525-dfw-mia,unknown,7:39 a.m.,unknown,10:43 a.m.
1541,flytecomm,ua-2906-phl-mco,unknown,4:44 p.m.,unknown,6:28 p.m.
1542,flytecomm,ua-938-den-ord,unknown,4:37 p.m.,unknown,7:23 p.m.
1543,flytecomm,aa-1221-mco-ord,unknown,8:23 p.m.,unknown,9:47 p.m.
1544,flytecomm,co-16-lax-ewr,10:25 a.m.,unknown,6:44 p.m.,unknown
1545,flytecomm,ua-2515-dfw-clt,unknown,7:30 a.m.,unknown,10:43 a.m.
1546,flytecomm,aa-400-dfw-jfk,unknown,11:02 a.m.,unknown,2:58 p.m.
1547,flytecomm,ua-664-ord-phl,unknown,1:48 p.m.,unknown,4:20 p.m.
1548,flytecomm,aa-3756-ord-slc,unknown,12:42 p.m.,unknown,2:50 p.m.
1549,flytecomm,ua-37-ewr-mco,1:29 p.m.,unknown,4:17 p.m.,unknown
1550,flytecomm,aa-1522-sfo-ord,unknown,12:11 a.m.,unknown,5:52 a.m.
1551,flytecomm,ua-233-lax-jfk,unknown,4:28 p.m.,unknown,12/2/11 12:01 a.m.
1552,flytecomm,aa-3823-lax-den,unknown,9:06 p.m.,unknown,11:49 p.m.
1553,flytecomm,aa-2312-dfw-dtw,unknown,8:29 p.m.,unknown,11:35 p.m.
1554,flytecomm,aa-1165-jfk-mia,unknown,7:23 a.m.,unknown,9:45 a.m.
1555,flytecomm,aa-431-mia-sfo,unknown,8:52 a.m.,unknown,11:33 a.m.
1556,flytecomm,ua-3373-iad-phl,unknown,8:37 a.m.,unknown,9:13 a.m.
1557,flytecomm,aa-649-ord-sna,unknown,1:41 p.m.,unknown,3:29 p.m.
1558,flytecomm,co-1250-mia-iah,2:53 p.m.,unknown,4:48 p.m.,unknown
1559,flytecomm,ua-6273-yyc-sfo,unknown,7:41 a.m.,unknown,8:33 a.m.
1560,flytecomm,ua-828-sfo-ord,11:08 p.m.,unknown,12/2/11 5:11 a.m.,unknown
1561,flytecomm,co-4888-iah-dal,unknown,5:38 p.m.,unknown,6:19 p.m.
1562,flytecomm,ua-858-pvg-sfo,unknown,1:50 p.m. (+8:00),unknown,7:50 a.m.
1563,flytecomm,ua-2704-dtw-phx,unknown,11:47 a.m.,unknown,1:52 p.m.
1564,flytecomm,aa-3063-slc-lax,unknown,8:40 p.m.,unknown,9:12 p.m.
1565,flytecomm,ua-2708-ewr-clt,unknown,3:04 p.m.,unknown,4:22 p.m.
1566,flytecomm,ua-62-iah-ewr,2:30 p.m.,unknown,7:03 p.m.,unknown
1567,flytecomm,ua-1500-iah-gua,8:55 a.m.,unknown,11:45 a.m.,unknown
1568,flytecomm,aa-3804-phl-ord,unknown,2:44 p.m.,unknown,3:36 p.m.
1569,flytecomm,aa-1917-jfk-mco,unknown,3:28 p.m.,unknown,5:39 p.m.
1570,flytecomm,aa-2268-phx-ord,unknown,7:22 a.m.,unknown,11:04 a.m.
1571,flytecomm,aa-4277-cvg-jfk,unknown,12:11 p.m.,unknown,1:42 p.m.
1572,flytecomm,aa-2957-dfw-cvg,unknown,8:04 a.m.,unknown,10:58 a.m.
1573,flytecomm,ua-37-edi-ewr,9:05 a.m. (-00:00),unknown,11:53 a.m.,unknown
1574,flytecomm,aa-789-ord-den,unknown,1:20 p.m.,unknown,2:49 p.m.
1575,flytecomm,aa-415-bos-ord,unknown,8:55 a.m.,unknown,10:12 a.m.
1576,flytecomm,aa-85-jfk-sfo,unknown,3:38 p.m.,unknown,6:30 p.m.
1577,flytecomm,aa-3979-cvg-ord,unknown,8:04 a.m.,unknown,7:59 a.m.
1578,flytecomm,aa-3786-iah-ord,unknown,4:12 p.m.,unknown,6:11 p.m.
1579,flytecomm,aa-271-mia-lax,unknown,11:52 a.m.,unknown,2:21 p.m.
1580,flytecomm,co-50-cle-ewr,2:55 p.m.,unknown,4:49 p.m.,unknown
1581,flytecomm,ua-3099-phx-phl,unknown,11:55 a.m.,unknown,5:34 p.m.
1582,flytecomm,aa-4198-ord-cle,unknown,10:55 a.m.,unknown,12:37 p.m.
1583,flytecomm,aa-404-mia-mco,unknown,6:58 a.m.,unknown,7:37 a.m.
1584,flytecomm,co-45-ewr-mia,4:00 p.m.,unknown,7:05 p.m.,unknown
1585,flytecomm,aa-3809-phx-lax,unknown,6:11 a.m.,unknown,6:15 a.m.
1586,flytecomm,aa-59-jfk-sfo,unknown,7:40 a.m.,unknown,10:52 a.m.
1587,flytecomm,aa-222-lax-bos,unknown,7:32 a.m.,unknown,3:12 p.m.
1588,mytripandmore,aa-1733-ord-phx,7:45 p.m.,7:45 p.m.,10:30 p.m.,unknown
1589,mytripandmore,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:02 p.m.
1590,mytripandmore,ua-3925-iad-orf,8:41adec 1,unknown,9:54adec 1,unknown
1591,mytripandmore,aa-1640-mia-mco,6:30 p.m.,unknown,7:25 p.m.,unknown
1592,mytripandmore,ua-2830-mco-clt,3:27 p.m.,contact airline,5:05 p.m.,contact airline
1593,mytripandmore,ua-5487-sfo-mry,10:39adec 1,unknown,11:19adec 1,unknown
1594,mytripandmore,aa-204-lax-mco,11:25 p.m.,unknown,6:55adec 2,unknown
1595,mytripandmore,co-1614-lax-iah,12:30adec 1,12:41adec 1,5:35adec 1,5:26adec 1
1596,mytripandmore,ua-2726-fll-phl,4:00 p.m.,3:58 p.m.,6:46 p.m.,6:28 p.m.
1597,mytripandmore,co-1090-bos-iah,9:45adec 1,10:19adec 1,1:16 p.m.,1:19 p.m.
1598,mytripandmore,aa-3468-cvg-mia,7:00adec 1,7:04adec 1,9:55adec 1,9:45adec 1
1599,mytripandmore,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1600,mytripandmore,co-1023-iah-den,11:40adec 1,11:56adec 1,1:17 p.m.,1:14 p.m.
1601,mytripandmore,aa-466-iah-mia,6:00adec 1,5:58adec 1,9:20adec 1,9:05adec 1
1602,mytripandmore,ua-3050-phx-clt,11:05adec 1,11:30adec 1,4:57 p.m.,5:05 p.m.
1603,mytripandmore,aa-1664-mia-atl,10:15 a.m.,10:10 a.m.,12:10 p.m.,11:56 a.m.
1604,mytripandmore,aa-3979-cvg-ord,7:30adec 1,7:28adec 1,8:00adec 1,8:06adec 1
1605,mytripandmore,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:03 p.m.,unknown
1606,mytripandmore,aa-616-dfw-dtw,9:05 a.m.,9:59 a.m.,12:35 p.m.,1:27 p.m.
1607,mytripandmore,aa-4344-ord-dtw,11:45adec 1,11:47adec 1,2:00 p.m.,2:10 p.m.
1608,mytripandmore,ua-2945-phl-clt,12:00 p.m.,11:51adec 1,1:45 p.m.,1:15 p.m.
1609,mytripandmore,co-47-iah-lax,7:10 p.m.,8:25 p.m.,10:48 p.m.,unknown
1610,mytripandmore,aa-271-mia-lax,11:35 a.m.,11:33 a.m.,2:25 p.m.,2:27 p.m.
1611,mytripandmore,aa-3842-msp-ord,6:00adec 1,5:59adec 1,7:30adec 1,7:51adec 1
1612,mytripandmore,aa-643-mia-ord,7:10adec 1,7:10adec 1,9:35adec 1,9:31adec 1
1613,mytripandmore,aa-1007-mia-phx,4:55 p.m.,4:56 p.m.,8:05 p.m.,7:55 p.m.
1614,mytripandmore,aa-2525-dfw-mia,7:25adec 1,7:22adec 1,11:10adec 1,11:06adec 1
1615,mytripandmore,aa-1221-mco-ord,8:00 p.m.,8:01 p.m.,9:45 p.m.,9:53 p.m.
1616,mytripandmore,ua-2515-dfw-clt,7:05adec 1,7:07adec 1,10:31adec 1,10:47adec 1
1617,mytripandmore,aa-4307-ord-dtw,6:45 p.m.,6:40 p.m.,9:10 p.m.,8:53 p.m.
1618,mytripandmore,ua-233-lax-jfk,4:25 p.m.,unknown,12:29adec 2,unknown
1619,mytripandmore,aa-3823-lax-den,9:00 p.m.,not available,dec 02 12:15 a.m.,dec 02 not available
1620,mytripandmore,aa-2312-dfw-dtw,8:25 p.m.,unknown,11:50 p.m.,unknown
1621,mytripandmore,aa-1165-jfk-mia,6:59adec 1,6:56adec 1,10:34adec 1,10:04adec 1
1622,mytripandmore,aa-431-mia-sfo,8:35adec 1,8:31adec 1,11:50adec 1,11:44adec 1
1623,mytripandmore,ua-257-jfk-sfo,not available,2:42 p.m.,not available,5:42 p.m.
1624,mytripandmore,aa-649-ord-sna,1:30 p.m.,not available,3:50 p.m.,not available
1625,mytripandmore,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1626,mytripandmore,ua-828-sfo-ord,11:08 p.m.,unknown,5:11adec 2,unknown
1627,mytripandmore,aa-3063-slc-lax,8:20 p.m.,8:30 p.m.,9:18 p.m.,unknown
1628,mytripandmore,aa-1917-jfk-mco,2:55 p.m.,3:00 p.m.,5:55 p.m.,5:43 p.m.
1629,mytripandmore,ua-6273-yyc-sfo,not available,7:41 a.m.,not available,8:45 a.m.
1630,mytripandmore,aa-4277-cvg-jfk,12:10 p.m.,12:01 p.m.,2:15 p.m.,1:43 p.m.
1631,mytripandmore,ua-37-edi-ewr,9:05adec 1,8:52adec 1,11:53adec 1,12:09 p.m.
1632,mytripandmore,aa-59-jfk-sfo,7:10adec 1,7:14adec 1,10:45adec 1,11:12adec 1
1633,mytripandmore,aa-415-bos-ord,8:35adec 1,8:32adec 1,10:40adec 1,10:16adec 1
1634,mytripandmore,aa-1544-san-ord,11:25adec 1,11:20adec 1,5:25 p.m.,4:56 p.m.
1635,mytripandmore,aa-3786-iah-ord,4:00 p.m.,3:52 p.m.,6:40 p.m.,6:15 p.m.
1636,mytripandmore,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1637,mytripandmore,aa-404-mia-mco,6:45adec 1,6:41adec 1,7:45adec 1,7:40adec 1
1638,ord,aa-3859-iah-ord,7:10 a.m.,unknown,9:40 a.m.,unknown
1639,ord,aa-3842-msp-ord,6:00 a.m.,unknown,7:30 a.m.,unknown
1640,ord,aa-643-mia-ord,7:10 a.m.,unknown,9:35 a.m.,unknown
1641,ord,aa-3804-phl-ord,2:35 p.m.,unknown,4:05 p.m.,unknown
1642,ord,aa-2268-phx-ord,7:15 a.m.,unknown,11:35 a.m.,unknown
1643,ord,aa-1221-mco-ord,11/30 8:00 p.m.,unknown,11/30 9:45 p.m.,unknown
1644,ord,ua-938-den-ord,11/30 4:16 p.m.,unknown,11/30 7:35 p.m.,unknown
1645,ord,aa-789-ord-den,1:05 p.m.,unknown,2:35 p.m.,unknown
1646,ord,aa-4307-ord-dtw,11/30 6:45 p.m.,unknown,11/30 9:10 p.m.,unknown
1647,ord,aa-3979-cvg-ord,7:30 a.m.,unknown,8:00 a.m.,unknown
1648,ord,ua-664-ord-phl,1:33 p.m.,unknown,4:31 p.m.,unknown
1649,ord,aa-3756-ord-slc,12:15 p.m.,unknown,2:45 p.m.,unknown
1650,ord,aa-3786-iah-ord,11/30 4:00 p.m.,unknown,11/30 6:40 p.m.,unknown
1651,ord,aa-1522-sfo-ord,11/30 11:55 p.m.,unknown,5:50 a.m.,unknown
1652,ord,aa-1544-san-ord,11/30 11:25 a.m.,unknown,11/30 5:25 p.m.,unknown
1653,ord,aa-4344-ord-dtw,11:45 a.m.,unknown,2:00 p.m.,unknown
1654,ord,aa-1733-ord-phx,11/30 7:45 p.m.,unknown,11/30 10:30 p.m.,unknown
1655,ord,aa-4198-ord-cle,10:40 a.m.,unknown,12:55 p.m.,unknown
1656,ord,ua-828-sfo-ord,11/30 11:08 p.m.,unknown,5:11 a.m.,unknown
1657,ord,aa-2050-ord-mia,10:40 a.m.,unknown,2:45 p.m.,unknown
1658,ord,ua-248-phx-ord,11/30 12:57 p.m.,unknown,11/30 5:15 p.m.,unknown
1659,ord,aa-415-bos-ord,8:35 a.m.,unknown,10:40 a.m.,unknown
1660,ord,aa-4330-cvg-ord,3:35 p.m.,unknown,4:00 p.m.,unknown
1661,ord,ua-843-lax-ord,11/30 1:55 p.m.,unknown,11/30 7:53 p.m.,unknown
1662,wunderground,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:30 a.m.,9:22 a.m.
1663,wunderground,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,8:54 a.m.,9:14 a.m.
1664,wunderground,co-1586-iah-mco,7:00 p.m.,7:42 p.m.,9:40 p.m.,10:24 p.m.
1665,wunderground,ua-3925-iad-orf,8:41 a.m.,8:51 a.m.,9:34 a.m.,9:44 a.m.
1666,wunderground,aa-1733-ord-phx,7:45 p.m.,7:59 p.m.,10:15 p.m.,10:28 p.m.
1667,wunderground,aa-204-lax-mco,11:25 p.m.,11:57 p.m.,6:30 a.m.,6:55 a.m.
1668,wunderground,ua-2726-fll-phl,4:00 p.m.,4:10 p.m.,6:34 p.m.,6:23 p.m.
1669,wunderground,co-52-iah-lax,7:35 a.m.,7:56 a.m.,9:11 a.m.,9:08 a.m.
1670,wunderground,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:45 a.m.,9:29 a.m.
1671,wunderground,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:26 p.m.,7:37 p.m.
1672,wunderground,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:12 p.m.,1:11 p.m.
1673,wunderground,aa-446-dfw-phl,11:50 a.m.,12:13 p.m.,3:33 p.m.,3:59 p.m.
1674,wunderground,co-1023-iah-den,11:40 a.m.,12:06 p.m.,12:51 p.m.,1:07 p.m.
1675,wunderground,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,8:51 a.m.,8:50 a.m.
1676,wunderground,ua-3050-phx-clt,11:05 a.m.,11:45 a.m.,4:37 p.m.,4:57 p.m.
1677,wunderground,aa-2957-dfw-cvg,7:55 a.m.,8:05 a.m.,10:55 a.m.,10:58 a.m.
1678,wunderground,aa-1664-mia-atl,10:15 a.m.,10:19 a.m.,11:43 a.m.,11:50 a.m.
1679,wunderground,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,7:50 a.m.,7:59 a.m.
1680,wunderground,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:14 p.m.,3:13 p.m.
1681,wunderground,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:25 a.m.,7:35 a.m.
