tuple_id(String),src(String),flight(String),sched_dep_time(String),act_dep_time(String),sched_arr_time(String),act_arr_time(String)
1265,myrateplan,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1266,myrateplan,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1267,myrateplan,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
1268,myrateplan,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1269,myrateplan,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1270,myrateplan,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1271,myrateplan,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1272,myrateplan,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1273,myrateplan,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1274,myrateplan,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1275,myrateplan,aa-1007-mia-phx,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1276,myrateplan,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1277,myrateplan,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1278,myrateplan,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1279,myrateplan,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1280,myrateplan,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1281,myrateplan,ua-2515-dfw-clt,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
1282,myrateplan,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1283,myrateplan,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1284,myrateplan,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1285,myrateplan,ua-37-ewr-mco,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1286,myrateplan,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1287,myrateplan,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1288,myrateplan,aa-3823-lax-den,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
1289,myrateplan,aa-2312-dfw-dtw,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
1290,myrateplan,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1291,myrateplan,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1292,myrateplan,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1293,myrateplan,aa-649-ord-sna,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1294,myrateplan,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1295,myrateplan,ua-6273-yyc-sfo,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1296,myrateplan,ua-828-sfo-ord,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1297,myrateplan,co-4888-iah-dal,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1298,myrateplan,ua-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
1299,myrateplan,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1300,myrateplan,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1301,myrateplan,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1302,myrateplan,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1303,myrateplan,ua-1500-iah-gua,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
1304,myrateplan,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1305,myrateplan,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1306,myrateplan,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1307,myrateplan,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1308,myrateplan,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1309,myrateplan,ua-37-edi-ewr,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1310,myrateplan,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1311,myrateplan,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1312,myrateplan,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1313,myrateplan,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1314,myrateplan,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1315,myrateplan,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1316,myrateplan,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1317,myrateplan,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1318,myrateplan,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1319,myrateplan,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1320,myrateplan,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1321,myrateplan,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1322,myrateplan,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1323,myrateplan,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1324,orbitz,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1325,orbitz,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1326,orbitz,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1327,orbitz,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1328,orbitz,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1329,orbitz,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1330,orbitz,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1331,orbitz,ua-2830-mco-clt,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1332,orbitz,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1333,orbitz,ua-5487-sfo-mry,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1334,orbitz,aa-204-lax-mco,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
1335,orbitz,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1336,orbitz,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1337,orbitz,ua-2726-fll-phl,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1338,orbitz,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1339,orbitz,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1340,orbitz,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1341,orbitz,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1342,orbitz,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1343,orbitz,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1344,orbitz,aa-1886-bos-mia,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
1345,orbitz,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1346,orbitz,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1347,orbitz,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1348,orbitz,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1349,orbitz,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1350,orbitz,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
1351,orbitz,ua-3050-phx-clt,11:05 a.m.,11:30 a.m.,4:57 p.m.,5:05 p.m.
1352,orbitz,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1353,orbitz,co-1088-cle-iah,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1354,orbitz,aa-1664-mia-atl,10:15 a.m.,10:18 a.m.,12:10 p.m.,11:56 a.m.
1355,orbitz,aa-1279-dfw-phx,1:00 p.m.,2:04 p.m.,2:35 p.m.,3:30 p.m.
1356,orbitz,ua-854-sfo-iah,7:53 a.m.,7:49 a.m.,1:39 p.m.,1:30 p.m.
1357,orbitz,ua-382-iad-lax,12:30 p.m.,12:35 p.m.,3:19 p.m.,3:21 p.m.
1358,orbitz,aa-4344-ord-dtw,11:45 a.m.,12:13 p.m.,2:00 p.m.,2:10 p.m.
1359,orbitz,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1360,orbitz,ua-2945-phl-clt,12:00 a.m.,3:11 a.m.,1:45 p.m.,1:15 p.m.
1361,orbitz,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1362,orbitz,co-47-iah-lax,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1363,orbitz,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1364,orbitz,ua-248-phx-ord,12:57 p.m.,1:32 p.m.,5:15 p.m.,5:34 p.m.
1365,orbitz,aa-4330-cvg-ord,3:35 p.m.,3:36 p.m.,4:00 p.m.,3:33 p.m.
1366,orbitz,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1367,orbitz,aa-1640-mia-mco,6:30 p.m.,6:30 p.m.,7:25 p.m.,7:25 p.m.
1368,orbitz,aa-4307-ord-dtw,6:45 p.m.,6:55 p.m.,9:10 p.m.,8:53 p.m.
1369,orbitz,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1370,orbitz,ua-843-lax-ord,1:55 p.m.,2:10 p.m.,7:53 p.m.,7:58 p.m.
1371,orbitz,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1372,orbitz,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1373,orbitz,aa-643-mia-ord,7:10 a.m.,7:30 a.m.,9:35 a.m.,9:31 a.m.
1374,orbitz,aa-1007-mia-phx,4:55 p.m.,5:08 p.m.,8:05 p.m.,7:55 p.m.
1375,orbitz,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1376,orbitz,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1377,orbitz,aa-1221-mco-ord,8:00 p.m.,8:23 p.m.,9:45 p.m.,9:53 p.m.
1378,orbitz,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1379,orbitz,ua-2515-dfw-clt,7:05 a.m.,7:05 a.m.,10:31 a.m.,10:47 a.m.
1380,orbitz,aa-400-dfw-jfk,10:40 a.m.,11:01 a.m.,2:59 p.m.,3:04 p.m.
1381,orbitz,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1382,orbitz,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1383,orbitz,ua-37-ewr-mco,1:29 p.m.,1:48 p.m.,4:17 p.m.,4:17 p.m.
1384,orbitz,aa-1522-sfo-ord,11:55 p.m.,11:55 p.m.,5:50 a.m.,5:50 a.m.
1385,orbitz,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1386,orbitz,aa-3823-lax-den,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
1387,orbitz,aa-2312-dfw-dtw,8:25 p.m.,8:25 p.m.,11:50 p.m.,11:50 p.m.
1388,orbitz,aa-1165-jfk-mia,6:59 a.m.,7:22 a.m.,10:34 a.m.,10:04 a.m.
1389,orbitz,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1390,orbitz,aa-649-ord-sna,1:30 p.m.,1:30 p.m.,3:50 p.m.,3:50 p.m.
1391,orbitz,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1392,orbitz,ua-6273-yyc-sfo,7:35 a.m.,7:27 a.m.,9:43 a.m.,8:45 a.m.
1393,orbitz,ua-828-sfo-ord,11:08 p.m.,11:08 p.m.,5:11 a.m.,5:11 a.m.
1394,orbitz,co-4888-iah-dal,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1395,orbitz,ua-858-pvg-sfo,1:45 p.m.,1:32 p.m.,8:27 a.m.,8:02 a.m.
1396,orbitz,ua-2704-dtw-phx,11:15 a.m.,11:15 a.m.,1:40 p.m.,2:00 p.m.
1397,orbitz,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1398,orbitz,ua-2708-ewr-clt,2:55 p.m.,2:55 p.m.,4:53 p.m.,4:44 p.m.
1399,orbitz,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1400,orbitz,ua-1500-iah-gua,8:55 a.m.,9:16 a.m.,11:45 a.m.,11:56 a.m.
1401,orbitz,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1402,orbitz,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1403,orbitz,aa-2268-phx-ord,7:15 a.m.,7:22 a.m.,11:35 a.m.,11:06 a.m.
1404,orbitz,aa-4277-cvg-jfk,12:10 p.m.,12:10 p.m.,2:15 p.m.,1:43 p.m.
1405,orbitz,aa-2957-dfw-cvg,7:55 a.m.,8:04 a.m.,11:05 a.m.,11:01 a.m.
1406,orbitz,ua-37-edi-ewr,9:05 a.m.,8:52 a.m.,11:53 a.m.,12:09 p.m.
1407,orbitz,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1408,orbitz,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1409,orbitz,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1410,orbitz,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1411,orbitz,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1412,orbitz,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1413,orbitz,aa-271-mia-lax,11:35 a.m.,11:52 a.m.,2:25 p.m.,2:27 p.m.
1414,orbitz,aa-2525-dfw-mia,7:25 a.m.,7:39 a.m.,11:10 a.m.,11:06 a.m.
1415,orbitz,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1416,orbitz,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1417,orbitz,aa-4198-ord-cle,10:40 a.m.,10:54 a.m.,12:55 p.m.,12:50 p.m.
1418,orbitz,aa-404-mia-mco,6:45 a.m.,6:57 a.m.,7:45 a.m.,7:40 a.m.
1419,orbitz,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1420,orbitz,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1421,orbitz,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1422,orbitz,aa-222-lax-bos,7:10 a.m.,7:31 a.m.,3:30 p.m.,3:14 p.m.
1423,phl,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1424,phl,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1425,phl,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1426,phl,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1427,co,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1428,co,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1429,co,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1430,co,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1431,co,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1432,co,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1433,co,co-1088-cle-iah,8:40 a.m.,8:40 a.m.,10:54 a.m.,10:56 a.m.
1434,co,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1435,co,co-50-cle-ewr,2:55 p.m.,3:31 p.m.,4:49 p.m.,5:26 p.m.
1436,co,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1437,co,co-1193-ewr-mco,9:15 a.m.,9:14 a.m.,12:18 p.m.,12:09 p.m.
1438,co,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1439,co,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1440,co,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1441,co,co-47-iah-lax,7:10 p.m.,8:25 p.m.,8:56 p.m.,9:52 p.m.
1442,co,co-4888-iah-dal,5:30 p.m.,5:30 p.m.,6:40 p.m.,6:40 p.m.
1443,co,co-45-ewr-mia,4:00 p.m.,3:58 p.m.,7:05 p.m.,6:36 p.m.
1444,co,co-63-ewr-iah,5:25 p.m.,5:22 p.m.,8:22 p.m.,8:03 p.m.
1445,co,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1446,ifly,aa-3842-msp-ord,6:00 a.m.,6:56 a.m.,7:30 a.m.,7:51 a.m.
1447,ifly,aa-3804-phl-ord,2:35 p.m.,2:44 p.m.,4:05 p.m.,3:43 p.m.
1448,ifly,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1449,ifly,aa-1917-jfk-mco,2:55 p.m.,3:27 p.m.,5:55 p.m.,5:43 p.m.
1450,ifly,ua-2906-phl-mco,3:50 p.m.,4:28 p.m.,6:23 p.m.,6:38 p.m.
1451,ifly,co-89-iah-ewr,6:00 a.m.,6:02 a.m.,10:20 a.m.,10:27 a.m.
1452,ifly,ua-938-den-ord,4:16 p.m.,4:15 p.m.,7:35 p.m.,7:36 p.m.
1453,ifly,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1454,ifly,aa-789-ord-den,1:05 p.m.,1:19 p.m.,2:35 p.m.,3:13 p.m.
1455,ifly,aa-1434-dfw-mco,7:15 a.m.,7:21 a.m.,10:35 a.m.,10:36 a.m.
1456,ifly,ua-664-ord-phl,1:33 p.m.,1:31 p.m.,4:31 p.m.,4:23 p.m.
1457,ifly,aa-3756-ord-slc,12:15 p.m.,12:41 p.m.,2:45 p.m.,2:50 p.m.
1458,ifly,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1459,ifly,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1460,ifly,ua-233-lax-jfk,4:25 p.m.,4:25 p.m.,12:29 a.m.,12:29 a.m.
1461,ifly,aa-3979-cvg-ord,7:30 a.m.,8:04 a.m.,8:00 a.m.,8:06 a.m.
1462,ifly,aa-3823-lax-den,9:00 p.m.,9:00 p.m.,12:15 a.m.,12:15 a.m.
1463,ifly,aa-3786-iah-ord,4:00 p.m.,4:12 p.m.,6:40 p.m.,6:15 p.m.
1464,ifly,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1465,ifly,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1466,ifly,ua-3373-iad-phl,8:29 a.m.,8:26 a.m.,9:24 a.m.,9:13 a.m.
1467,ifly,ua-3099-phx-phl,11:55 a.m.,11:55 a.m.,6:17 p.m.,5:38 p.m.
1468,ifly,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1469,ifly,co-16-lax-ewr,10:25 a.m.,10:20 a.m.,6:44 p.m.,6:34 p.m.
1470,ifly,co-1250-mia-iah,2:53 p.m.,3:01 p.m.,4:48 p.m.,4:59 p.m.
1471,ifly,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1472,ifly,aa-2050-ord-mia,10:40 a.m.,11:05 a.m.,2:45 p.m.,2:46 p.m.
1473,ifly,aa-415-bos-ord,8:35 a.m.,8:56 a.m.,10:40 a.m.,10:16 a.m.
1474,ifly,aa-3063-slc-lax,8:20 p.m.,8:39 p.m.,9:20 p.m.,9:20 p.m.
1475,ifly,aa-3809-phx-lax,6:00 a.m.,6:10 a.m.,6:40 a.m.,6:19 a.m.
1476,ifly,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1477,ifly,ua-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1478,ifly,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1479,ifly,aa-3-jfk-lax,12:00 p.m.,12:11 p.m.,3:15 p.m.,3:16 p.m.
1480,ifly,co-1694-lax-iah,7:15 p.m.,7:15 p.m.,12:21 a.m.,12:21 a.m.
1481,ifly,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1482,sfo,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1483,sfo,aa-85-jfk-sfo,3:05 p.m.,3:36 p.m.,6:30 p.m.,6:43 p.m.
1484,sfo,aa-431-mia-sfo,8:35 a.m.,8:51 a.m.,11:50 a.m.,11:44 a.m.
1485,sfo,aa-59-jfk-sfo,7:10 a.m.,7:39 a.m.,10:45 a.m.,11:12 a.m.
1486,sfo,ua-257-jfk-sfo,2:30 p.m.,2:26 p.m.,6:15 p.m.,5:42 p.m.
1487,sfo,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1488,flytecomm,aa-3859-iah-ord,7:10 a.m.,7:16 a.m.,9:40 a.m.,9:32 a.m.
1489,flytecomm,co-1586-iah-mco,7:00 p.m.,7:14 p.m.,10:15 p.m.,10:29 p.m.
1490,flytecomm,aa-518-mia-jfk,6:40 a.m.,6:54 a.m.,9:25 a.m.,9:28 a.m.
1491,flytecomm,ua-397-jfk-sfo,8:00 a.m.,8:29 a.m.,11:55 a.m.,11:58 a.m.
1492,flytecomm,ua-3925-iad-orf,8:41 a.m.,8:42 a.m.,9:54 a.m.,9:43 a.m.
1493,flytecomm,aa-1733-ord-phx,7:45 p.m.,7:58 p.m.,10:30 p.m.,10:30 p.m.
1494,flytecomm,ua-2830-mco-clt,3:27 p.m.,3:27 p.m.,5:05 p.m.,5:17 p.m.
1495,flytecomm,co-58-den-iah,11:25 a.m.,11:32 a.m.,2:50 p.m.,3:31 p.m.
1496,flytecomm,aa-1544-san-ord,11:25 a.m.,11:40 a.m.,5:25 p.m.,4:56 p.m.
1497,flytecomm,ua-5487-sfo-mry,10:39 a.m.,10:33 a.m.,11:19 a.m.,11:21 a.m.
1498,flytecomm,aa-204-lax-mco,11:25 p.m.,11:25 p.m.,6:55 a.m.,6:55 a.m.
1499,flytecomm,ua-414-lax-sfo,6:00 a.m.,5:56 a.m.,7:23 a.m.,7:17 a.m.
1500,flytecomm,co-1614-lax-iah,12:30 a.m.,12:41 a.m.,5:35 a.m.,5:26 a.m.
1501,flytecomm,ua-2726-fll-phl,4:00 p.m.,4:00 p.m.,6:46 p.m.,6:28 p.m.
1502,flytecomm,co-52-iah-lax,7:35 a.m.,7:29 a.m.,9:21 a.m.,9:14 a.m.
1503,flytecomm,co-1090-bos-iah,9:45 a.m.,10:19 a.m.,1:16 p.m.,1:19 p.m.
1504,flytecomm,aa-616-dfw-dtw,9:05 a.m.,10:10 a.m.,12:35 p.m.,1:27 p.m.
1505,flytecomm,ua-3515-iad-msp,8:15 a.m.,8:12 a.m.,10:06 a.m.,9:56 a.m.
1506,flytecomm,aa-3468-cvg-mia,7:00 a.m.,7:25 a.m.,9:55 a.m.,9:45 a.m.
1507,flytecomm,aa-484-dfw-mia,4:15 p.m.,4:29 p.m.,7:55 p.m.,7:39 p.m.
1508,flytecomm,aa-1886-bos-mia,10:45 a.m.,10:55 a.m.,2:20 p.m.,1:40 p.m.
1509,flytecomm,co-62-iah-ewr,2:30 p.m.,2:48 p.m.,7:03 p.m.,7:10 p.m.
1510,flytecomm,co-1561-phx-iah,8:05 a.m.,8:00 a.m.,11:35 a.m.,11:32 a.m.
1511,flytecomm,ua-2314-atl-phl,2:55 p.m.,2:55 p.m.,5:00 p.m.,4:47 p.m.
1512,flytecomm,aa-446-dfw-phl,11:50 a.m.,12:12 p.m.,3:50 p.m.,4:09 p.m.
1513,flytecomm,co-1023-iah-den,11:40 a.m.,11:56 a.m.,1:17 p.m.,1:14 p.m.
1514,flytecomm,aa-466-iah-mia,6:00 a.m.,6:08 a.m.,9:20 a.m.,9:05 a.m.
